año,MEDIDAS_CODE,MEDIDAS,municipio,OBS_VALUE,geocode
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,13.4,20220101_38038_D03_S019
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,14.1,20220101_38038_D03_S016
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,15.2,20220101_38038_D03_S001
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,15.3,20220101_38038_D03_S006
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,15.6,20220101_38038_D03_S003
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,16.3,20220101_38038_D03_S017
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,16.8,20220101_38038_D03_S021
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,17.9,20220101_38038_D03_S011
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,19.9,20220101_38038_D03_S020
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,6.0,20220101_38038_D03_S004
2022,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,8.9,20220101_38038_D03_S007
2022,OTROS_INGRESOS,Otros ingresos, Vallehermoso,13.3,20220101_38050_D03_S001
2022,PENSIONES,Pensiones, El Paso,19.2,20220101_38027_D03_S001
2022,PENSIONES,Pensiones, El Paso,21.0,20220101_38027_D03_S002
2022,PENSIONES,Pensiones, Güímar,22.0,20220101_38020_D03_S001
2022,PENSIONES,Pensiones, Güímar,23.1,20220101_38020_D03_S002
2022,PENSIONES,Pensiones, Icod de los Vinos,23.2,20220101_38022_D03_S001
2022,PENSIONES,Pensiones, Icod de los Vinos,24.7,20220101_38022_D03_S002
2022,PENSIONES,Pensiones, Icod de los Vinos,27.1,20220101_38022_D03_S004
2022,PENSIONES,Pensiones, Icod de los Vinos,27.9,20220101_38022_D03_S003
2022,PENSIONES,Pensiones, La Orotava,10.4,20220101_38026_D03_S004
2022,PENSIONES,Pensiones, La Orotava,15.5,20220101_38026_D03_S007
2022,PENSIONES,Pensiones, La Orotava,21.4,20220101_38026_D03_S001
2022,PENSIONES,Pensiones, La Orotava,21.5,20220101_38026_D03_S002
2022,PENSIONES,Pensiones, La Orotava,22.4,20220101_38026_D03_S003
2022,PENSIONES,Pensiones, La Orotava,24.3,20220101_38026_D03_S005
2022,PENSIONES,Pensiones, La Orotava,26.5,20220101_38026_D03_S006
2022,PENSIONES,Pensiones, Los Llanos de Aridane,15.7,20220101_38024_D03_S002
2022,PENSIONES,Pensiones, Los Llanos de Aridane,19.7,20220101_38024_D03_S003
2022,PENSIONES,Pensiones, Los Llanos de Aridane,20.2,20220101_38024_D03_S001
2022,PENSIONES,Pensiones, Los Realejos,18.0,20220101_38031_D03_S004
2022,PENSIONES,Pensiones, Los Realejos,21.0,20220101_38031_D03_S001
2022,PENSIONES,Pensiones, Los Realejos,22.8,20220101_38031_D03_S002
2022,PENSIONES,Pensiones, Los Realejos,23.9,20220101_38031_D03_S003
2022,PENSIONES,Pensiones, Los Realejos,24.4,20220101_38031_D03_S005
2022,PENSIONES,Pensiones, Puerto de La Cruz,27.7,20220101_38028_D03_S001
2022,PENSIONES,Pensiones, Puerto de La Cruz,28.9,20220101_38028_D03_S003
2022,PENSIONES,Pensiones, Puerto de La Cruz,30.0,20220101_38028_D03_S004
2022,PENSIONES,Pensiones, Puerto de La Cruz,34.0,20220101_38028_D03_S005
2022,PENSIONES,Pensiones, Puerto de La Cruz,36.1,20220101_38028_D03_S002
2022,PENSIONES,Pensiones, Puerto de La Cruz,37.9,20220101_38028_D03_S006
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,10.7,20220101_38023_D03_S027
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,11.4,20220101_38023_D03_S019
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,11.9,20220101_38023_D03_S020
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,13.6,20220101_38023_D03_S025
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,14.8,20220101_38023_D03_S003
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,16.8,20220101_38023_D03_S005
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,17.2,20220101_38023_D03_S028
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,17.7,20220101_38023_D03_S021
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,17.8,20220101_38023_D03_S002
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,18.0,20220101_38023_D03_S015
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,18.2,20220101_38023_D03_S029
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,18.5,20220101_38023_D03_S008
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,18.6,20220101_38023_D03_S012
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,19.2,20220101_38023_D03_S026
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,19.6,20220101_38023_D03_S017
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,20.1,20220101_38023_D03_S024
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,21.0,20220101_38023_D03_S006
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,22.4,20220101_38023_D03_S013
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,22.7,20220101_38023_D03_S023
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,23.1,20220101_38023_D03_S016
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,23.2,20220101_38023_D03_S004
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,23.9,20220101_38023_D03_S001
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,23.9,20220101_38023_D03_S022
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,24.4,20220101_38023_D03_S011
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,24.9,20220101_38023_D03_S007
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,27.2,20220101_38023_D03_S009
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,27.9,20220101_38023_D03_S010
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,30.0,20220101_38023_D03_S014
2022,PENSIONES,Pensiones, San Cristóbal de La Laguna,31.4,20220101_38023_D03_S018
2022,PENSIONES,Pensiones, Santa Cruz de La Palma,17.7,20220101_38037_D03_S001
2022,PENSIONES,Pensiones, Santa Cruz de La Palma,22.8,20220101_38037_D03_S005
2022,PENSIONES,Pensiones, Santa Cruz de La Palma,25.2,20220101_38037_D03_S004
2022,PENSIONES,Pensiones, Santa Cruz de La Palma,26.6,20220101_38037_D03_S002
2022,PENSIONES,Pensiones, Santa Cruz de La Palma,31.5,20220101_38037_D03_S003
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,10.4,20220101_38038_D03_S020
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,14.4,20220101_38038_D03_S009
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,17.3,20220101_38038_D03_S011
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,17.5,20220101_38038_D03_S017
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,19.6,20220101_38038_D03_S003
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,22.1,20220101_38038_D03_S016
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,22.8,20220101_38038_D03_S005
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,22.9,20220101_38038_D03_S002
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,22.9,20220101_38038_D03_S013
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,23.0,20220101_38038_D03_S010
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,23.0,20220101_38038_D03_S018
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,24.3,20220101_38038_D03_S006
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,26.1,20220101_38038_D03_S008
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,28.2,20220101_38038_D03_S015
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,28.7,20220101_38038_D03_S007
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,28.9,20220101_38038_D03_S004
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,31.7,20220101_38038_D03_S019
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,32.4,20220101_38038_D03_S014
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,8.5,20220101_38038_D03_S001
2022,PENSIONES,Pensiones, Santa Cruz de Tenerife,9.0,20220101_38038_D03_S021
2022,PENSIONES,Pensiones, Vallehermoso,32.2,20220101_38050_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Paso,3.3,20220101_38027_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Paso,4.4,20220101_38027_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Güímar,3.6,20220101_38020_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Güímar,3.6,20220101_38020_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Icod de los Vinos,4.0,20220101_38022_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Icod de los Vinos,4.1,20220101_38022_D03_S003
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Icod de los Vinos,4.5,20220101_38022_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Icod de los Vinos,4.6,20220101_38022_D03_S004
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,1.8,20220101_38026_D03_S003
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,2.5,20220101_38026_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,2.5,20220101_38026_D03_S006
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,2.7,20220101_38026_D03_S004
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,3.0,20220101_38026_D03_S007
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,3.7,20220101_38026_D03_S005
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,3.9,20220101_38026_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Llanos de Aridane,4.8,20220101_38024_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Llanos de Aridane,5.9,20220101_38024_D03_S003
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Llanos de Aridane,8.2,20220101_38024_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Realejos,2.9,20220101_38031_D03_S004
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Realejos,3.4,20220101_38031_D03_S005
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Realejos,3.9,20220101_38031_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Realejos,3.9,20220101_38031_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Realejos,5.3,20220101_38031_D03_S003
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Puerto de La Cruz,2.3,20220101_38028_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Puerto de La Cruz,2.8,20220101_38028_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Puerto de La Cruz,2.9,20220101_38028_D03_S005
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Puerto de La Cruz,3.0,20220101_38028_D03_S004
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Puerto de La Cruz,3.2,20220101_38028_D03_S006
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Puerto de La Cruz,3.3,20220101_38028_D03_S003
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,1.0,20220101_38023_D03_S022
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,1.4,20220101_38023_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,1.5,20220101_38023_D03_S006
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,1.5,20220101_38023_D03_S026
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,1.7,20220101_38023_D03_S003
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,1.8,20220101_38023_D03_S027
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,2.4,20220101_38023_D03_S025
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,2.5,20220101_38023_D03_S007
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,2.5,20220101_38023_D03_S019
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.2,20220101_38023_D03_S020
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.2,20220101_38023_D03_S021
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.2,20220101_38023_D03_S029
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.3,20220101_38023_D03_S028
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.5,20220101_38023_D03_S009
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.5,20220101_38023_D03_S010
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.6,20220101_38023_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.8,20220101_38023_D03_S008
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.9,20220101_38023_D03_S005
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.0,20220101_38023_D03_S016
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.1,20220101_38023_D03_S023
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.2,20220101_38023_D03_S013
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.2,20220101_38023_D03_S024
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.4,20220101_38023_D03_S011
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.5,20220101_38023_D03_S004
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.5,20220101_38023_D03_S018
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.7,20220101_38023_D03_S012
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.8,20220101_38023_D03_S014
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.9,20220101_38023_D03_S015
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.9,20220101_38023_D03_S017
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de La Palma,1.5,20220101_38037_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de La Palma,2.0,20220101_38037_D03_S004
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de La Palma,2.3,20220101_38037_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de La Palma,2.9,20220101_38037_D03_S005
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de La Palma,3.3,20220101_38037_D03_S003
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,0.5,20220101_38038_D03_S001
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,0.7,20220101_38038_D03_S021
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.0,20220101_38038_D03_S006
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.1,20220101_38038_D03_S011
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.1,20220101_38038_D03_S019
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.1,20220101_38038_D03_S020
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.3,20220101_38038_D03_S002
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.3,20220101_38038_D03_S013
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.3,20220101_38038_D03_S015
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.4,20220101_38038_D03_S003
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.4,20220101_38038_D03_S009
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.4,20220101_38038_D03_S014
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.6,20220101_38038_D03_S017
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.7,20220101_38038_D03_S007
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.9,20220101_38038_D03_S008
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.0,20220101_38038_D03_S005
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.0,20220101_38038_D03_S010
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.2,20220101_38038_D03_S004
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.4,20220101_38038_D03_S016
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.4,20220101_38038_D03_S018
2022,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Vallehermoso,3.0,20220101_38050_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, El Paso,48.9,20220101_38027_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, El Paso,51.4,20220101_38027_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, Güímar,60.6,20220101_38020_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, Güímar,61.0,20220101_38020_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,53.5,20220101_38022_D03_S003
2022,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,54.6,20220101_38022_D03_S004
2022,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,55.0,20220101_38022_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,58.4,20220101_38022_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,48.6,20220101_38026_D03_S003
2022,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,55.5,20220101_38026_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,57.3,20220101_38026_D03_S006
2022,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,57.7,20220101_38026_D03_S005
2022,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,61.6,20220101_38026_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,68.8,20220101_38026_D03_S007
2022,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,73.5,20220101_38026_D03_S004
2022,SUELDOS_SALARIOS,Sueldos y salarios, Los Llanos de Aridane,43.5,20220101_38024_D03_S003
2022,SUELDOS_SALARIOS,Sueldos y salarios, Los Llanos de Aridane,47.4,20220101_38024_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, Los Llanos de Aridane,48.3,20220101_38024_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,57.7,20220101_38031_D03_S005
2022,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,58.4,20220101_38031_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,58.5,20220101_38031_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,59.1,20220101_38031_D03_S003
2022,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,64.9,20220101_38031_D03_S004
2022,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,44.3,20220101_38028_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,46.1,20220101_38028_D03_S006
2022,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,47.6,20220101_38028_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,49.5,20220101_38028_D03_S004
2022,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,51.4,20220101_38028_D03_S005
2022,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,56.5,20220101_38028_D03_S003
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,51.7,20220101_38023_D03_S022
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,52.8,20220101_38023_D03_S014
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,52.9,20220101_38023_D03_S018
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,57.4,20220101_38023_D03_S010
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,57.7,20220101_38023_D03_S013
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,59.0,20220101_38023_D03_S011
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,59.2,20220101_38023_D03_S009
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,59.3,20220101_38023_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,59.4,20220101_38023_D03_S016
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,60.9,20220101_38023_D03_S004
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.4,20220101_38023_D03_S023
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.5,20220101_38023_D03_S006
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.7,20220101_38023_D03_S024
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,63.1,20220101_38023_D03_S012
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,63.2,20220101_38023_D03_S015
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,63.5,20220101_38023_D03_S008
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,63.8,20220101_38023_D03_S017
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,64.4,20220101_38023_D03_S021
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,65.1,20220101_38023_D03_S007
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,65.3,20220101_38023_D03_S026
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,65.5,20220101_38023_D03_S028
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,66.0,20220101_38023_D03_S029
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,66.7,20220101_38023_D03_S020
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,67.5,20220101_38023_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,68.6,20220101_38023_D03_S005
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,71.7,20220101_38023_D03_S003
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,73.1,20220101_38023_D03_S019
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,73.6,20220101_38023_D03_S027
2022,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,76.3,20220101_38023_D03_S025
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,56.0,20220101_38037_D03_S003
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,57.7,20220101_38037_D03_S004
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,58.3,20220101_38037_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,60.1,20220101_38037_D03_S005
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de La Palma,66.1,20220101_38037_D03_S001
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,49.4,20220101_38038_D03_S014
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,51.2,20220101_38038_D03_S019
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,53.9,20220101_38038_D03_S015
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,55.2,20220101_38038_D03_S008
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,56.2,20220101_38038_D03_S004
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,56.5,20220101_38038_D03_S007
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,56.7,20220101_38038_D03_S016
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,57.5,20220101_38038_D03_S006
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,58.2,20220101_38038_D03_S018
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,58.4,20220101_38038_D03_S010
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,59.3,20220101_38038_D03_S002
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,59.7,20220101_38038_D03_S005
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,60.3,20220101_38038_D03_S003
2022,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,61.0,20220101_38038_D03_S011
