año,municipio,geocode,Actividad económica,num_casos
2021,Santiago del Teide,20210101_38040_D01_S002,"Agricultura, ganadería y pesca",30
2021,Santiago del Teide,20210101_38040_D01_S002,Construcción,46
2021,Santiago del Teide,20210101_38040_D01_S002,Industria,13
2021,Santiago del Teide,20210101_38040_D01_S002,No consta,0
2021,Santiago del Teide,20210101_38040_D01_S002,Servicios,855
2021,Santiago del Teide,20210101_38040_D01_S003,"Agricultura, ganadería y pesca",55
2021,Santiago del Teide,20210101_38040_D01_S003,Construcción,67
2021,Santiago del Teide,20210101_38040_D01_S003,Industria,36
2021,Santiago del Teide,20210101_38040_D01_S003,No consta,0
2021,Santiago del Teide,20210101_38040_D01_S003,Servicios,857
2021,Santiago del Teide,20210101_38040_D01_S004,"Agricultura, ganadería y pesca",32
2021,Santiago del Teide,20210101_38040_D01_S004,Construcción,50
2021,Santiago del Teide,20210101_38040_D01_S004,Industria,31
2021,Santiago del Teide,20210101_38040_D01_S004,No consta,0
2021,Santiago del Teide,20210101_38040_D01_S004,Servicios,1027
2021,"Sauzal, El",20210101_38041_D01_S001,"Agricultura, ganadería y pesca",8
2021,"Sauzal, El",20210101_38041_D01_S001,Construcción,53
2021,"Sauzal, El",20210101_38041_D01_S001,Industria,43
2021,"Sauzal, El",20210101_38041_D01_S001,No consta,0
2021,"Sauzal, El",20210101_38041_D01_S001,Servicios,712
2021,"Sauzal, El",20210101_38041_D01_S002,"Agricultura, ganadería y pesca",7
2021,"Sauzal, El",20210101_38041_D01_S002,Construcción,44
2021,"Sauzal, El",20210101_38041_D01_S002,Industria,32
2021,"Sauzal, El",20210101_38041_D01_S002,No consta,1
2021,"Sauzal, El",20210101_38041_D01_S002,Servicios,275
2021,"Sauzal, El",20210101_38041_D01_S003,"Agricultura, ganadería y pesca",13
2021,"Sauzal, El",20210101_38041_D01_S003,Construcción,62
2021,"Sauzal, El",20210101_38041_D01_S003,Industria,37
2021,"Sauzal, El",20210101_38041_D01_S003,No consta,0
2021,"Sauzal, El",20210101_38041_D01_S003,Servicios,365
2021,"Sauzal, El",20210101_38041_D01_S004,"Agricultura, ganadería y pesca",6
2021,"Sauzal, El",20210101_38041_D01_S004,Construcción,48
2021,"Sauzal, El",20210101_38041_D01_S004,Industria,26
2021,"Sauzal, El",20210101_38041_D01_S004,No consta,0
2021,"Sauzal, El",20210101_38041_D01_S004,Servicios,591
2021,"Sauzal, El",20210101_38041_D01_S005,"Agricultura, ganadería y pesca",5
2021,"Sauzal, El",20210101_38041_D01_S005,Construcción,43
2021,"Sauzal, El",20210101_38041_D01_S005,Industria,34
2021,"Sauzal, El",20210101_38041_D01_S005,No consta,0
2021,"Sauzal, El",20210101_38041_D01_S005,Servicios,569
2021,"Sauzal, El",20210101_38041_D01_S006,"Agricultura, ganadería y pesca",18
2021,"Sauzal, El",20210101_38041_D01_S006,Construcción,63
2021,"Sauzal, El",20210101_38041_D01_S006,Industria,49
2021,"Sauzal, El",20210101_38041_D01_S006,No consta,0
2021,"Sauzal, El",20210101_38041_D01_S006,Servicios,413
2021,"Silos, Los",20210101_38042_D01_S001,"Agricultura, ganadería y pesca",74
2021,"Silos, Los",20210101_38042_D01_S001,Construcción,29
2021,"Silos, Los",20210101_38042_D01_S001,Industria,15
2021,"Silos, Los",20210101_38042_D01_S001,No consta,1
2021,"Silos, Los",20210101_38042_D01_S001,Servicios,361
2021,"Silos, Los",20210101_38042_D01_S002,"Agricultura, ganadería y pesca",72
2021,"Silos, Los",20210101_38042_D01_S002,Construcción,28
2021,"Silos, Los",20210101_38042_D01_S002,Industria,16
2021,"Silos, Los",20210101_38042_D01_S002,No consta,0
2021,"Silos, Los",20210101_38042_D01_S002,Servicios,249
2021,"Silos, Los",20210101_38042_D01_S003,"Agricultura, ganadería y pesca",76
2021,"Silos, Los",20210101_38042_D01_S003,Construcción,19
2021,"Silos, Los",20210101_38042_D01_S003,Industria,9
2021,"Silos, Los",20210101_38042_D01_S003,No consta,0
2021,"Silos, Los",20210101_38042_D01_S003,Servicios,251
2021,"Silos, Los",20210101_38042_D01_S004,"Agricultura, ganadería y pesca",95
2021,"Silos, Los",20210101_38042_D01_S004,Construcción,25
2021,"Silos, Los",20210101_38042_D01_S004,Industria,10
2021,"Silos, Los",20210101_38042_D01_S004,No consta,0
2021,"Silos, Los",20210101_38042_D01_S004,Servicios,218
2021,Tacoronte,20210101_38043_D01_S001,"Agricultura, ganadería y pesca",13
2021,Tacoronte,20210101_38043_D01_S001,Construcción,55
2021,Tacoronte,20210101_38043_D01_S001,Industria,44
2021,Tacoronte,20210101_38043_D01_S001,No consta,1
2021,Tacoronte,20210101_38043_D01_S001,Servicios,665
2021,Tacoronte,20210101_38043_D01_S002,"Agricultura, ganadería y pesca",29
2021,Tacoronte,20210101_38043_D01_S002,Construcción,68
2021,Tacoronte,20210101_38043_D01_S002,Industria,41
2021,Tacoronte,20210101_38043_D01_S002,No consta,0
2021,Tacoronte,20210101_38043_D01_S002,Servicios,531
2021,Tacoronte,20210101_38043_D01_S003,"Agricultura, ganadería y pesca",11
2021,Tacoronte,20210101_38043_D01_S003,Construcción,45
2021,Tacoronte,20210101_38043_D01_S003,Industria,41
2021,Tacoronte,20210101_38043_D01_S003,No consta,0
2021,Tacoronte,20210101_38043_D01_S003,Servicios,572
2021,Tacoronte,20210101_38043_D01_S004,"Agricultura, ganadería y pesca",6
2021,Tacoronte,20210101_38043_D01_S004,Construcción,42
2021,Tacoronte,20210101_38043_D01_S004,Industria,34
2021,Tacoronte,20210101_38043_D01_S004,No consta,0
2021,Tacoronte,20210101_38043_D01_S004,Servicios,344
2021,Tacoronte,20210101_38043_D01_S005,"Agricultura, ganadería y pesca",14
2021,Tacoronte,20210101_38043_D01_S005,Construcción,68
2021,Tacoronte,20210101_38043_D01_S005,Industria,45
2021,Tacoronte,20210101_38043_D01_S005,No consta,0
2021,Tacoronte,20210101_38043_D01_S005,Servicios,482
2021,Tacoronte,20210101_38043_D01_S006,"Agricultura, ganadería y pesca",6
2021,Tacoronte,20210101_38043_D01_S006,Construcción,24
2021,Tacoronte,20210101_38043_D01_S006,Industria,18
2021,Tacoronte,20210101_38043_D01_S006,No consta,1
2021,Tacoronte,20210101_38043_D01_S006,Servicios,243
2021,Tacoronte,20210101_38043_D01_S007,"Agricultura, ganadería y pesca",12
2021,Tacoronte,20210101_38043_D01_S007,Construcción,55
2021,Tacoronte,20210101_38043_D01_S007,Industria,49
2021,Tacoronte,20210101_38043_D01_S007,No consta,1
2021,Tacoronte,20210101_38043_D01_S007,Servicios,490
2021,Tacoronte,20210101_38043_D01_S008,"Agricultura, ganadería y pesca",12
2021,Tacoronte,20210101_38043_D01_S008,Construcción,43
2021,Tacoronte,20210101_38043_D01_S008,Industria,37
2021,Tacoronte,20210101_38043_D01_S008,No consta,0
2021,Tacoronte,20210101_38043_D01_S008,Servicios,553
2021,Tacoronte,20210101_38043_D01_S009,"Agricultura, ganadería y pesca",48
2021,Tacoronte,20210101_38043_D01_S009,Construcción,80
2021,Tacoronte,20210101_38043_D01_S009,Industria,50
2021,Tacoronte,20210101_38043_D01_S009,No consta,0
2021,Tacoronte,20210101_38043_D01_S009,Servicios,731
2021,Tacoronte,20210101_38043_D01_S010,"Agricultura, ganadería y pesca",6
2021,Tacoronte,20210101_38043_D01_S010,Construcción,51
2021,Tacoronte,20210101_38043_D01_S010,Industria,33
2021,Tacoronte,20210101_38043_D01_S010,No consta,0
2021,Tacoronte,20210101_38043_D01_S010,Servicios,552
2021,Tacoronte,20210101_38043_D01_S011,"Agricultura, ganadería y pesca",10
2021,Tacoronte,20210101_38043_D01_S011,Construcción,57
2021,Tacoronte,20210101_38043_D01_S011,Industria,38
2021,Tacoronte,20210101_38043_D01_S011,No consta,0
2021,Tacoronte,20210101_38043_D01_S011,Servicios,819
2021,Tacoronte,20210101_38043_D01_S012,"Agricultura, ganadería y pesca",11
2021,Tacoronte,20210101_38043_D01_S012,Construcción,80
2021,Tacoronte,20210101_38043_D01_S012,Industria,50
2021,Tacoronte,20210101_38043_D01_S012,No consta,0
2021,Tacoronte,20210101_38043_D01_S012,Servicios,502
2021,Tacoronte,20210101_38043_D01_S013,"Agricultura, ganadería y pesca",7
2021,Tacoronte,20210101_38043_D01_S013,Construcción,48
2021,Tacoronte,20210101_38043_D01_S013,Industria,35
2021,Tacoronte,20210101_38043_D01_S013,No consta,0
2021,Tacoronte,20210101_38043_D01_S013,Servicios,406
2021,Tacoronte,20210101_38043_D01_S014,"Agricultura, ganadería y pesca",10
2021,Tacoronte,20210101_38043_D01_S014,Construcción,22
2021,Tacoronte,20210101_38043_D01_S014,Industria,27
2021,Tacoronte,20210101_38043_D01_S014,No consta,0
2021,Tacoronte,20210101_38043_D01_S014,Servicios,496
2021,Tacoronte,20210101_38043_D01_S015,"Agricultura, ganadería y pesca",4
2021,Tacoronte,20210101_38043_D01_S015,Construcción,33
2021,Tacoronte,20210101_38043_D01_S015,Industria,25
2021,Tacoronte,20210101_38043_D01_S015,No consta,0
2021,Tacoronte,20210101_38043_D01_S015,Servicios,485
2021,"Tanque, El",20210101_38044_D01_S001,"Agricultura, ganadería y pesca",42
2021,"Tanque, El",20210101_38044_D01_S001,Construcción,58
2021,"Tanque, El",20210101_38044_D01_S001,Industria,18
2021,"Tanque, El",20210101_38044_D01_S001,No consta,0
2021,"Tanque, El",20210101_38044_D01_S001,Servicios,399
2021,"Tanque, El",20210101_38044_D01_S002,"Agricultura, ganadería y pesca",34
2021,"Tanque, El",20210101_38044_D01_S002,Construcción,46
2021,"Tanque, El",20210101_38044_D01_S002,Industria,15
2021,"Tanque, El",20210101_38044_D01_S002,No consta,0
2021,"Tanque, El",20210101_38044_D01_S002,Servicios,301
2021,Tazacorte,20210101_38045_D01_S001,"Agricultura, ganadería y pesca",20
2021,Tazacorte,20210101_38045_D01_S001,Construcción,22
2021,Tazacorte,20210101_38045_D01_S001,Industria,11
2021,Tazacorte,20210101_38045_D01_S001,No consta,2
2021,Tazacorte,20210101_38045_D01_S001,Servicios,136
2021,Tazacorte,20210101_38045_D01_S002,"Agricultura, ganadería y pesca",60
2021,Tazacorte,20210101_38045_D01_S002,Construcción,44
2021,Tazacorte,20210101_38045_D01_S002,Industria,29
2021,Tazacorte,20210101_38045_D01_S002,No consta,1
2021,Tazacorte,20210101_38045_D01_S002,Servicios,553
2021,Tazacorte,20210101_38045_D01_S003,"Agricultura, ganadería y pesca",30
2021,Tazacorte,20210101_38045_D01_S003,Construcción,32
2021,Tazacorte,20210101_38045_D01_S003,Industria,12
2021,Tazacorte,20210101_38045_D01_S003,No consta,7
2021,Tazacorte,20210101_38045_D01_S003,Servicios,255
2021,Tazacorte,20210101_38045_D01_S004,"Agricultura, ganadería y pesca",48
2021,Tazacorte,20210101_38045_D01_S004,Construcción,38
2021,Tazacorte,20210101_38045_D01_S004,Industria,11
2021,Tazacorte,20210101_38045_D01_S004,No consta,1
2021,Tazacorte,20210101_38045_D01_S004,Servicios,238
2021,Tegueste,20210101_38046_D01_S001,"Agricultura, ganadería y pesca",12
2021,Tegueste,20210101_38046_D01_S001,Construcción,38
2021,Tegueste,20210101_38046_D01_S001,Industria,44
2021,Tegueste,20210101_38046_D01_S001,No consta,0
2021,Tegueste,20210101_38046_D01_S001,Servicios,785
2021,Tegueste,20210101_38046_D01_S002,"Agricultura, ganadería y pesca",24
2021,Tegueste,20210101_38046_D01_S002,Construcción,43
2021,Tegueste,20210101_38046_D01_S002,Industria,54
2021,Tegueste,20210101_38046_D01_S002,No consta,0
2021,Tegueste,20210101_38046_D01_S002,Servicios,621
2021,Tegueste,20210101_38046_D01_S003,"Agricultura, ganadería y pesca",26
2021,Tegueste,20210101_38046_D01_S003,Construcción,56
2021,Tegueste,20210101_38046_D01_S003,Industria,54
2021,Tegueste,20210101_38046_D01_S003,No consta,0
2021,Tegueste,20210101_38046_D01_S003,Servicios,583
2021,Tegueste,20210101_38046_D01_S004,"Agricultura, ganadería y pesca",29
2021,Tegueste,20210101_38046_D01_S004,Construcción,70
2021,Tegueste,20210101_38046_D01_S004,Industria,61
2021,Tegueste,20210101_38046_D01_S004,No consta,0
2021,Tegueste,20210101_38046_D01_S004,Servicios,797
2021,Tegueste,20210101_38046_D01_S005,"Agricultura, ganadería y pesca",17
2021,Tegueste,20210101_38046_D01_S005,Construcción,33
2021,Tegueste,20210101_38046_D01_S005,Industria,20
2021,Tegueste,20210101_38046_D01_S005,No consta,0
2021,Tegueste,20210101_38046_D01_S005,Servicios,349
2021,Tegueste,20210101_38046_D01_S006,"Agricultura, ganadería y pesca",7
2021,Tegueste,20210101_38046_D01_S006,Construcción,35
2021,Tegueste,20210101_38046_D01_S006,Industria,36
2021,Tegueste,20210101_38046_D01_S006,No consta,0
2021,Tegueste,20210101_38046_D01_S006,Servicios,471
2021,Tegueste,20210101_38046_D01_S007,"Agricultura, ganadería y pesca",15
2021,Tegueste,20210101_38046_D01_S007,Construcción,35
2021,Tegueste,20210101_38046_D01_S007,Industria,44
2021,Tegueste,20210101_38046_D01_S007,No consta,0
2021,Tegueste,20210101_38046_D01_S007,Servicios,520
2021,Tijarafe,20210101_38047_D01_S001,"Agricultura, ganadería y pesca",44
2021,Tijarafe,20210101_38047_D01_S001,Construcción,99
2021,Tijarafe,20210101_38047_D01_S001,Industria,13
2021,Tijarafe,20210101_38047_D01_S001,No consta,2
2021,Tijarafe,20210101_38047_D01_S001,Servicios,436
2021,Tijarafe,20210101_38047_D01_S002,"Agricultura, ganadería y pesca",63
2021,Tijarafe,20210101_38047_D01_S002,Construcción,33
2021,Tijarafe,20210101_38047_D01_S002,Industria,12
2021,Tijarafe,20210101_38047_D01_S002,No consta,1
2021,Tijarafe,20210101_38047_D01_S002,Servicios,219
2021,Valle Gran Rey,20210101_38049_D01_S001,"Agricultura, ganadería y pesca",32
2021,Valle Gran Rey,20210101_38049_D01_S001,Construcción,43
2021,Valle Gran Rey,20210101_38049_D01_S001,Industria,19
2021,Valle Gran Rey,20210101_38049_D01_S001,No consta,0
2021,Valle Gran Rey,20210101_38049_D01_S001,Servicios,902
2021,Valle Gran Rey,20210101_38049_D01_S002,"Agricultura, ganadería y pesca",11
2021,Valle Gran Rey,20210101_38049_D01_S002,Construcción,41
2021,Valle Gran Rey,20210101_38049_D01_S002,Industria,15
2021,Valle Gran Rey,20210101_38049_D01_S002,No consta,0
2021,Valle Gran Rey,20210101_38049_D01_S002,Servicios,486
2021,Vallehermoso,20210101_38050_D01_S001,"Agricultura, ganadería y pesca",38
2021,Vallehermoso,20210101_38050_D01_S001,Construcción,53
2021,Vallehermoso,20210101_38050_D01_S001,Industria,38
2021,Vallehermoso,20210101_38050_D01_S001,No consta,0
2021,Vallehermoso,20210101_38050_D01_S001,Servicios,516
2021,Vallehermoso,20210101_38050_D03_S001,"Agricultura, ganadería y pesca",65
2021,Vallehermoso,20210101_38050_D03_S001,Construcción,26
2021,Vallehermoso,20210101_38050_D03_S001,Industria,10
2021,Vallehermoso,20210101_38050_D03_S001,No consta,1
2021,Vallehermoso,20210101_38050_D03_S001,Servicios,179
2021,Valverde,20210101_38048_D01_S001,"Agricultura, ganadería y pesca",16
2021,Valverde,20210101_38048_D01_S001,Construcción,54
2021,Valverde,20210101_38048_D01_S001,Industria,28
2021,Valverde,20210101_38048_D01_S001,No consta,0
2021,Valverde,20210101_38048_D01_S001,Servicios,685
2021,Valverde,20210101_38048_D01_S002,"Agricultura, ganadería y pesca",30
2021,Valverde,20210101_38048_D01_S002,Construcción,57
2021,Valverde,20210101_38048_D01_S002,Industria,52
2021,Valverde,20210101_38048_D01_S002,No consta,0
2021,Valverde,20210101_38048_D01_S002,Servicios,618
2021,Valverde,20210101_38048_D01_S004,"Agricultura, ganadería y pesca",7
2021,Valverde,20210101_38048_D01_S004,Construcción,20
2021,Valverde,20210101_38048_D01_S004,Industria,12
2021,Valverde,20210101_38048_D01_S004,No consta,0
2021,Valverde,20210101_38048_D01_S004,Servicios,431
2021,"Victoria de Acentejo, La",20210101_38051_D01_S001,"Agricultura, ganadería y pesca",6
2021,"Victoria de Acentejo, La",20210101_38051_D01_S001,Construcción,42
2021,"Victoria de Acentejo, La",20210101_38051_D01_S001,Industria,11
2021,"Victoria de Acentejo, La",20210101_38051_D01_S001,No consta,0
2021,"Victoria de Acentejo, La",20210101_38051_D01_S001,Servicios,211
2021,"Victoria de Acentejo, La",20210101_38051_D01_S002,"Agricultura, ganadería y pesca",7
2021,"Victoria de Acentejo, La",20210101_38051_D01_S002,Construcción,49
2021,"Victoria de Acentejo, La",20210101_38051_D01_S002,Industria,26
2021,"Victoria de Acentejo, La",20210101_38051_D01_S002,No consta,0
2021,"Victoria de Acentejo, La",20210101_38051_D01_S002,Servicios,378
2021,"Victoria de Acentejo, La",20210101_38051_D01_S003,"Agricultura, ganadería y pesca",18
2021,"Victoria de Acentejo, La",20210101_38051_D01_S003,Construcción,88
2021,"Victoria de Acentejo, La",20210101_38051_D01_S003,Industria,23
2021,"Victoria de Acentejo, La",20210101_38051_D01_S003,No consta,0
2021,"Victoria de Acentejo, La",20210101_38051_D01_S003,Servicios,286
2021,"Victoria de Acentejo, La",20210101_38051_D01_S004,"Agricultura, ganadería y pesca",4
2021,"Victoria de Acentejo, La",20210101_38051_D01_S004,Construcción,41
2021,"Victoria de Acentejo, La",20210101_38051_D01_S004,Industria,16
2021,"Victoria de Acentejo, La",20210101_38051_D01_S004,No consta,3
2021,"Victoria de Acentejo, La",20210101_38051_D01_S004,Servicios,227
2021,"Victoria de Acentejo, La",20210101_38051_D01_S005,"Agricultura, ganadería y pesca",9
2021,"Victoria de Acentejo, La",20210101_38051_D01_S005,Construcción,59
2021,"Victoria de Acentejo, La",20210101_38051_D01_S005,Industria,39
2021,"Victoria de Acentejo, La",20210101_38051_D01_S005,No consta,0
2021,"Victoria de Acentejo, La",20210101_38051_D01_S005,Servicios,461
2021,"Victoria de Acentejo, La",20210101_38051_D01_S006,"Agricultura, ganadería y pesca",8
2021,"Victoria de Acentejo, La",20210101_38051_D01_S006,Construcción,89
2021,"Victoria de Acentejo, La",20210101_38051_D01_S006,Industria,38
2021,"Victoria de Acentejo, La",20210101_38051_D01_S006,No consta,1
2021,"Victoria de Acentejo, La",20210101_38051_D01_S006,Servicios,623
2021,"Victoria de Acentejo, La",20210101_38051_D01_S007,"Agricultura, ganadería y pesca",5
2021,"Victoria de Acentejo, La",20210101_38051_D01_S007,Construcción,63
2021,"Victoria de Acentejo, La",20210101_38051_D01_S007,Industria,36
2021,"Victoria de Acentejo, La",20210101_38051_D01_S007,No consta,1
2021,"Victoria de Acentejo, La",20210101_38051_D01_S007,Servicios,416
2021,Vilaflor de Chasna,20210101_38052_D01_S001,"Agricultura, ganadería y pesca",25
2021,Vilaflor de Chasna,20210101_38052_D01_S001,Construcción,28
2021,Vilaflor de Chasna,20210101_38052_D01_S001,Industria,52
2021,Vilaflor de Chasna,20210101_38052_D01_S001,No consta,1
2021,Vilaflor de Chasna,20210101_38052_D01_S001,Servicios,557
2021,Villa de Mazo,20210101_38053_D01_S001,"Agricultura, ganadería y pesca",19
2021,Villa de Mazo,20210101_38053_D01_S001,Construcción,32
2021,Villa de Mazo,20210101_38053_D01_S001,Industria,25
2021,Villa de Mazo,20210101_38053_D01_S001,No consta,1
2021,Villa de Mazo,20210101_38053_D01_S001,Servicios,388
2021,Villa de Mazo,20210101_38053_D01_S002,"Agricultura, ganadería y pesca",21
2021,Villa de Mazo,20210101_38053_D01_S002,Construcción,38
2021,Villa de Mazo,20210101_38053_D01_S002,Industria,16
2021,Villa de Mazo,20210101_38053_D01_S002,No consta,1
2021,Villa de Mazo,20210101_38053_D01_S002,Servicios,301
2021,Villa de Mazo,20210101_38053_D01_S003,"Agricultura, ganadería y pesca",32
2021,Villa de Mazo,20210101_38053_D01_S003,Construcción,34
2021,Villa de Mazo,20210101_38053_D01_S003,Industria,22
2021,Villa de Mazo,20210101_38053_D01_S003,No consta,0
2021,Villa de Mazo,20210101_38053_D01_S003,Servicios,340
2021,Villa de Mazo,20210101_38053_D01_S004,"Agricultura, ganadería y pesca",18
2021,Villa de Mazo,20210101_38053_D01_S004,Construcción,45
2021,Villa de Mazo,20210101_38053_D01_S004,Industria,11
2021,Villa de Mazo,20210101_38053_D01_S004,No consta,0
2021,Villa de Mazo,20210101_38053_D01_S004,Servicios,222
2021,Villa de Mazo,20210101_38053_D01_S005,"Agricultura, ganadería y pesca",31
2021,Villa de Mazo,20210101_38053_D01_S005,Construcción,50
2021,Villa de Mazo,20210101_38053_D01_S005,Industria,19
2021,Villa de Mazo,20210101_38053_D01_S005,No consta,0
2021,Villa de Mazo,20210101_38053_D01_S005,Servicios,250
2022,Adeje,20220101_38001_D01_S001,"Agricultura, ganadería y pesca",3
2022,Adeje,20220101_38001_D01_S001,Construcción,44
2022,Adeje,20220101_38001_D01_S001,Industria,24
2022,Adeje,20220101_38001_D01_S001,No consta,0
2022,Adeje,20220101_38001_D01_S001,Servicios,690
2022,Adeje,20220101_38001_D01_S002,"Agricultura, ganadería y pesca",9
