año,municipio,geocode,ocupacion,num_casos
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,191
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,No consta,13
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,Ocupaciones elementales,8
2023,Santa Cruz de Tenerife,20230101_38038_D03_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,84
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,133
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,No consta,28
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,Ocupaciones elementales,29
2023,Santa Cruz de Tenerife,20230101_38038_D03_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,188
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,221
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,No consta,20
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,Ocupaciones elementales,22
2023,Santa Cruz de Tenerife,20230101_38038_D03_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,210
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,310
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,No consta,21
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,Ocupaciones elementales,35
2023,Santa Cruz de Tenerife,20230101_38038_D03_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,206
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,139
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,Ocupaciones elementales,31
2023,Santa Cruz de Tenerife,20230101_38038_D03_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,154
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,297
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,No consta,21
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,Ocupaciones elementales,23
2023,Santa Cruz de Tenerife,20230101_38038_D03_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,134
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,255
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,No consta,20
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,Ocupaciones elementales,28
2023,Santa Cruz de Tenerife,20230101_38038_D03_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,217
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,286
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,No consta,25
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,Ocupaciones elementales,39
2023,Santa Cruz de Tenerife,20230101_38038_D03_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,256
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,286
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,No consta,19
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,Ocupaciones elementales,42
2023,Santa Cruz de Tenerife,20230101_38038_D03_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,219
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,Directores/gerentes y profesionales/técnicos de nivel medio o alto,134
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,Ocupaciones elementales,55
2023,Santa Cruz de Tenerife,20230101_38038_D03_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,172
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,Directores/gerentes y profesionales/técnicos de nivel medio o alto,165
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,No consta,12
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,Ocupaciones elementales,26
2023,Santa Cruz de Tenerife,20230101_38038_D03_S017,Trabajadores cualificados y oficiales/operarios de nivel bajo,149
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,Directores/gerentes y profesionales/técnicos de nivel medio o alto,109
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,Ocupaciones elementales,40
2023,Santa Cruz de Tenerife,20230101_38038_D03_S018,Trabajadores cualificados y oficiales/operarios de nivel bajo,170
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,Directores/gerentes y profesionales/técnicos de nivel medio o alto,248
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,No consta,13
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,Ocupaciones elementales,20
2023,Santa Cruz de Tenerife,20230101_38038_D03_S019,Trabajadores cualificados y oficiales/operarios de nivel bajo,190
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,Directores/gerentes y profesionales/técnicos de nivel medio o alto,437
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,No consta,31
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,Ocupaciones elementales,30
2023,Santa Cruz de Tenerife,20230101_38038_D03_S020,Trabajadores cualificados y oficiales/operarios de nivel bajo,231
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,Directores/gerentes y profesionales/técnicos de nivel medio o alto,507
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,No consta,38
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,Ocupaciones elementales,11
2023,Santa Cruz de Tenerife,20230101_38038_D03_S021,Trabajadores cualificados y oficiales/operarios de nivel bajo,254
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,43
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,No consta,9
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,Ocupaciones elementales,35
2023,Santa Cruz de Tenerife,20230101_38038_D04_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,107
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,69
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,Ocupaciones elementales,60
2023,Santa Cruz de Tenerife,20230101_38038_D04_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,185
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,126
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,Ocupaciones elementales,88
2023,Santa Cruz de Tenerife,20230101_38038_D04_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,255
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,92
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,No consta,16
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,Ocupaciones elementales,60
2023,Santa Cruz de Tenerife,20230101_38038_D04_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,230
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,97
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,No consta,23
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,Ocupaciones elementales,74
2023,Santa Cruz de Tenerife,20230101_38038_D04_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,221
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,99
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,No consta,18
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,Ocupaciones elementales,68
2023,Santa Cruz de Tenerife,20230101_38038_D04_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,263
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,79
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,No consta,21
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,Ocupaciones elementales,39
2023,Santa Cruz de Tenerife,20230101_38038_D04_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,209
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,91
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,No consta,12
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,Ocupaciones elementales,89
2023,Santa Cruz de Tenerife,20230101_38038_D04_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,295
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,74
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,Ocupaciones elementales,65
2023,Santa Cruz de Tenerife,20230101_38038_D04_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,250
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,70
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,No consta,12
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,Ocupaciones elementales,46
2023,Santa Cruz de Tenerife,20230101_38038_D04_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,198
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,63
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,Ocupaciones elementales,50
2023,Santa Cruz de Tenerife,20230101_38038_D04_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,153
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,29
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,Ocupaciones elementales,40
2023,Santa Cruz de Tenerife,20230101_38038_D04_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,170
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,417
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,No consta,23
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,Ocupaciones elementales,11
2023,Santa Cruz de Tenerife,20230101_38038_D05_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,158
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,408
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,No consta,34
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,Ocupaciones elementales,47
2023,Santa Cruz de Tenerife,20230101_38038_D05_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,230
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,277
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,No consta,36
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,Ocupaciones elementales,45
2023,Santa Cruz de Tenerife,20230101_38038_D05_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,186
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,223
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,No consta,22
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,Ocupaciones elementales,34
2023,Santa Cruz de Tenerife,20230101_38038_D05_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,153
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,322
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,No consta,24
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,Ocupaciones elementales,49
2023,Santa Cruz de Tenerife,20230101_38038_D05_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,229
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,270
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,No consta,24
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,Ocupaciones elementales,49
2023,Santa Cruz de Tenerife,20230101_38038_D05_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,232
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,257
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,No consta,36
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,Ocupaciones elementales,42
2023,Santa Cruz de Tenerife,20230101_38038_D05_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,208
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,331
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,No consta,22
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,Ocupaciones elementales,42
2023,Santa Cruz de Tenerife,20230101_38038_D05_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,207
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,294
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,No consta,29
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,Ocupaciones elementales,30
2023,Santa Cruz de Tenerife,20230101_38038_D05_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,128
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,471
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,No consta,37
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,Ocupaciones elementales,16
2023,Santa Cruz de Tenerife,20230101_38038_D05_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,152
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,180
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,Ocupaciones elementales,27
2023,Santa Cruz de Tenerife,20230101_38038_D05_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,128
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,474
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,No consta,46
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,Ocupaciones elementales,40
2023,Santa Cruz de Tenerife,20230101_38038_D05_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,247
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,224
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,No consta,15
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,Ocupaciones elementales,45
2023,Santa Cruz de Tenerife,20230101_38038_D05_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,186
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,229
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,No consta,38
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,Ocupaciones elementales,59
2023,Santa Cruz de Tenerife,20230101_38038_D05_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,227
2023,Santa Cruz de Tenerife,20230101_38038_D05_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,188
2023,Santa Cruz de Tenerife,20230101_38038_D05_S015,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D05_S015,Ocupaciones elementales,19
2023,Santa Cruz de Tenerife,20230101_38038_D05_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,110
2023,Santa Cruz de Tenerife,20230101_38038_D06_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,304
2023,Santa Cruz de Tenerife,20230101_38038_D06_S001,No consta,28
2023,Santa Cruz de Tenerife,20230101_38038_D06_S001,Ocupaciones elementales,43
2023,Santa Cruz de Tenerife,20230101_38038_D06_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,221
2023,Santa Cruz de Tenerife,20230101_38038_D06_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,191
2023,Santa Cruz de Tenerife,20230101_38038_D06_S002,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D06_S002,Ocupaciones elementales,8
2023,Santa Cruz de Tenerife,20230101_38038_D06_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,100
2023,Santa Cruz de Tenerife,20230101_38038_D06_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,121
2023,Santa Cruz de Tenerife,20230101_38038_D06_S003,No consta,18
2023,Santa Cruz de Tenerife,20230101_38038_D06_S003,Ocupaciones elementales,62
2023,Santa Cruz de Tenerife,20230101_38038_D06_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,232
2023,Santa Cruz de Tenerife,20230101_38038_D06_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,57
2023,Santa Cruz de Tenerife,20230101_38038_D06_S004,No consta,21
2023,Santa Cruz de Tenerife,20230101_38038_D06_S004,Ocupaciones elementales,68
2023,Santa Cruz de Tenerife,20230101_38038_D06_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,199
2023,Santa Cruz de Tenerife,20230101_38038_D06_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,184
2023,Santa Cruz de Tenerife,20230101_38038_D06_S005,No consta,13
2023,Santa Cruz de Tenerife,20230101_38038_D06_S005,Ocupaciones elementales,37
2023,Santa Cruz de Tenerife,20230101_38038_D06_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,187
2023,Santa Cruz de Tenerife,20230101_38038_D06_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,156
2023,Santa Cruz de Tenerife,20230101_38038_D06_S006,No consta,10
2023,Santa Cruz de Tenerife,20230101_38038_D06_S006,Ocupaciones elementales,6
2023,Santa Cruz de Tenerife,20230101_38038_D06_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,94
2023,Santa Cruz de Tenerife,20230101_38038_D06_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,382
2023,Santa Cruz de Tenerife,20230101_38038_D06_S007,No consta,53
2023,Santa Cruz de Tenerife,20230101_38038_D06_S007,Ocupaciones elementales,70
2023,Santa Cruz de Tenerife,20230101_38038_D06_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,433
2023,Santa Cruz de Tenerife,20230101_38038_D06_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,232
2023,Santa Cruz de Tenerife,20230101_38038_D06_S008,No consta,20
2023,Santa Cruz de Tenerife,20230101_38038_D06_S008,Ocupaciones elementales,24
2023,Santa Cruz de Tenerife,20230101_38038_D06_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,155
2023,Santa Cruz de Tenerife,20230101_38038_D06_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,154
2023,Santa Cruz de Tenerife,20230101_38038_D06_S010,No consta,12
2023,Santa Cruz de Tenerife,20230101_38038_D06_S010,Ocupaciones elementales,33
2023,Santa Cruz de Tenerife,20230101_38038_D06_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,216
2023,Santa Cruz de Tenerife,20230101_38038_D06_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,142
2023,Santa Cruz de Tenerife,20230101_38038_D06_S011,No consta,11
2023,Santa Cruz de Tenerife,20230101_38038_D06_S011,Ocupaciones elementales,55
2023,Santa Cruz de Tenerife,20230101_38038_D06_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,199
2023,Santa Cruz de Tenerife,20230101_38038_D06_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,278
2023,Santa Cruz de Tenerife,20230101_38038_D06_S012,No consta,29
2023,Santa Cruz de Tenerife,20230101_38038_D06_S012,Ocupaciones elementales,44
2023,Santa Cruz de Tenerife,20230101_38038_D06_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,269
2023,Santa Cruz de Tenerife,20230101_38038_D06_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,215
2023,Santa Cruz de Tenerife,20230101_38038_D06_S013,No consta,17
2023,Santa Cruz de Tenerife,20230101_38038_D06_S013,Ocupaciones elementales,26
2023,Santa Cruz de Tenerife,20230101_38038_D06_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,136
2023,Santa Cruz de Tenerife,20230101_38038_D06_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,185
2023,Santa Cruz de Tenerife,20230101_38038_D06_S014,No consta,23
2023,Santa Cruz de Tenerife,20230101_38038_D06_S014,Ocupaciones elementales,33
2023,Santa Cruz de Tenerife,20230101_38038_D06_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,219
2023,Santa Cruz de Tenerife,20230101_38038_D06_S016,Directores/gerentes y profesionales/técnicos de nivel medio o alto,36
2023,Santa Cruz de Tenerife,20230101_38038_D06_S016,No consta,14
2023,Santa Cruz de Tenerife,20230101_38038_D06_S016,Ocupaciones elementales,75
2023,Santa Cruz de Tenerife,20230101_38038_D06_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,174
2023,Santa Cruz de Tenerife,20230101_38038_D06_S017,Directores/gerentes y profesionales/técnicos de nivel medio o alto,122
2023,Santa Cruz de Tenerife,20230101_38038_D06_S017,No consta,25
2023,Santa Cruz de Tenerife,20230101_38038_D06_S017,Ocupaciones elementales,72
2023,Santa Cruz de Tenerife,20230101_38038_D06_S017,Trabajadores cualificados y oficiales/operarios de nivel bajo,246
2023,Santa Cruz de Tenerife,20230101_38038_D06_S018,Directores/gerentes y profesionales/técnicos de nivel medio o alto,153
2023,Santa Cruz de Tenerife,20230101_38038_D06_S018,No consta,23
2023,Santa Cruz de Tenerife,20230101_38038_D06_S018,Ocupaciones elementales,32
2023,Santa Cruz de Tenerife,20230101_38038_D06_S018,Trabajadores cualificados y oficiales/operarios de nivel bajo,190
2023,Santa Cruz de Tenerife,20230101_38038_D06_S019,Directores/gerentes y profesionales/técnicos de nivel medio o alto,177
2023,Santa Cruz de Tenerife,20230101_38038_D06_S019,No consta,9
2023,Santa Cruz de Tenerife,20230101_38038_D06_S019,Ocupaciones elementales,52
2023,Santa Cruz de Tenerife,20230101_38038_D06_S019,Trabajadores cualificados y oficiales/operarios de nivel bajo,185
2023,Santa Cruz de Tenerife,20230101_38038_D06_S020,Directores/gerentes y profesionales/técnicos de nivel medio o alto,124
2023,Santa Cruz de Tenerife,20230101_38038_D06_S020,No consta,8
2023,Santa Cruz de Tenerife,20230101_38038_D06_S020,Ocupaciones elementales,54
2023,Santa Cruz de Tenerife,20230101_38038_D06_S020,Trabajadores cualificados y oficiales/operarios de nivel bajo,203
2023,Santa Cruz de Tenerife,20230101_38038_D06_S021,Directores/gerentes y profesionales/técnicos de nivel medio o alto,200
2023,Santa Cruz de Tenerife,20230101_38038_D06_S021,No consta,28
2023,Santa Cruz de Tenerife,20230101_38038_D06_S021,Ocupaciones elementales,61
2023,Santa Cruz de Tenerife,20230101_38038_D06_S021,Trabajadores cualificados y oficiales/operarios de nivel bajo,278
2023,Santa Cruz de Tenerife,20230101_38038_D06_S022,Directores/gerentes y profesionales/técnicos de nivel medio o alto,407
2023,Santa Cruz de Tenerife,20230101_38038_D06_S022,No consta,59
2023,Santa Cruz de Tenerife,20230101_38038_D06_S022,Ocupaciones elementales,36
2023,Santa Cruz de Tenerife,20230101_38038_D06_S022,Trabajadores cualificados y oficiales/operarios de nivel bajo,364
2023,Santa Cruz de Tenerife,20230101_38038_D06_S023,Directores/gerentes y profesionales/técnicos de nivel medio o alto,86
2023,Santa Cruz de Tenerife,20230101_38038_D06_S023,No consta,16
2023,Santa Cruz de Tenerife,20230101_38038_D06_S023,Ocupaciones elementales,67
2023,Santa Cruz de Tenerife,20230101_38038_D06_S023,Trabajadores cualificados y oficiales/operarios de nivel bajo,197
2023,Santa Cruz de Tenerife,20230101_38038_D06_S025,Directores/gerentes y profesionales/técnicos de nivel medio o alto,516
2023,Santa Cruz de Tenerife,20230101_38038_D06_S025,No consta,48
2023,Santa Cruz de Tenerife,20230101_38038_D06_S025,Ocupaciones elementales,27
2023,Santa Cruz de Tenerife,20230101_38038_D06_S025,Trabajadores cualificados y oficiales/operarios de nivel bajo,294
2023,Santa Cruz de Tenerife,20230101_38038_D06_S026,Directores/gerentes y profesionales/técnicos de nivel medio o alto,56
2023,Santa Cruz de Tenerife,20230101_38038_D06_S026,No consta,2
2023,Santa Cruz de Tenerife,20230101_38038_D06_S026,Ocupaciones elementales,34
2023,Santa Cruz de Tenerife,20230101_38038_D06_S026,Trabajadores cualificados y oficiales/operarios de nivel bajo,158
2023,Santa Cruz de Tenerife,20230101_38038_D06_S028,Directores/gerentes y profesionales/técnicos de nivel medio o alto,262
2023,Santa Cruz de Tenerife,20230101_38038_D06_S028,No consta,41
2023,Santa Cruz de Tenerife,20230101_38038_D06_S028,Ocupaciones elementales,61
2023,Santa Cruz de Tenerife,20230101_38038_D06_S028,Trabajadores cualificados y oficiales/operarios de nivel bajo,315
2023,Santa Cruz de Tenerife,20230101_38038_D06_S029,Directores/gerentes y profesionales/técnicos de nivel medio o alto,81
2023,Santa Cruz de Tenerife,20230101_38038_D06_S029,No consta,4
2023,Santa Cruz de Tenerife,20230101_38038_D06_S029,Ocupaciones elementales,5
2023,Santa Cruz de Tenerife,20230101_38038_D06_S029,Trabajadores cualificados y oficiales/operarios de nivel bajo,42
2023,Santa Cruz de Tenerife,20230101_38038_D07_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,286
2023,Santa Cruz de Tenerife,20230101_38038_D07_S001,No consta,34
2023,Santa Cruz de Tenerife,20230101_38038_D07_S001,Ocupaciones elementales,78
2023,Santa Cruz de Tenerife,20230101_38038_D07_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,369
2023,Santa Cruz de Tenerife,20230101_38038_D07_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,128
2023,Santa Cruz de Tenerife,20230101_38038_D07_S002,No consta,25
2023,Santa Cruz de Tenerife,20230101_38038_D07_S002,Ocupaciones elementales,96
2023,Santa Cruz de Tenerife,20230101_38038_D07_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,336
2023,Santa Cruz de Tenerife,20230101_38038_D07_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,152
2023,Santa Cruz de Tenerife,20230101_38038_D07_S003,No consta,36
2023,Santa Cruz de Tenerife,20230101_38038_D07_S003,Ocupaciones elementales,93
2023,Santa Cruz de Tenerife,20230101_38038_D07_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,391
2023,Santa Cruz de Tenerife,20230101_38038_D07_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,39
2023,Santa Cruz de Tenerife,20230101_38038_D07_S004,No consta,6
